videoId,author,text,publishedAt,likeCount,search_keyword,video_title,labelling
C5TqR8OfoQk,@kongkowlmi2164,"Orang tua yg banyak anak tp tidak bisa memberikan kehidupan yg layak sangat dholim, mengingat saat ini dunia sudah tidak seperti dulu tantangan hidup saat ini sangat lah berat pekerjaan sulit dicari namun harga2 barang terus meroket..",2025-05-07T01:11:06Z,2,vasektomi bansos,Dedi Mulyadi Meluruskan Perihal Vasektomi jadi Syarat Dapat Bansos | AKIM tvOne,1
kdntbrfFoXI,@FazliBubin,ibu2 bodoh kali kau tiada pemaksaan kdm cuma mencadangkan,2025-05-15T01:45:51Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
uVfeG1yLMHs,@aepezz2584,"Org pcaran jga haram ,knapa gk triak"" haram ,saudara"" kiyai ustad bnyk yg pacaran , y MUI ngoceh"" itu haram gk?",2025-05-04T09:40:12Z,0,vasektomi jawa barat,"[HEADLINE NEWS, 04/05] Vasektomi Dianggap Haram Oleh MUI Jabar, Ini Tanggapan Gubernur Jabar",1
78rwe4E73vY,@kallyjhons4481,Di duga tv wan menerima sejumlah uang dari orang orang yang ingin menjatuhkan dedi mulyadi.,2025-05-06T18:38:01Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",2
78rwe4E73vY,@ekaprasetyo2410,"Kasihan amat orang miskin, cuma gara2 bansos harus di vasektomi. Bukanya di UUD45 fakir miskin dll di pelihara negara. Kemiskinan yang terjadi saat ini karena penyelenggara gagal untuk menyelenggarakan negaranya. Banyak yg terlibat korupsi, dan skrg sedkit2 harus pakai uang. Harusnya yang vasektomi itu para koruptor karena merekalah kemisikinan tidak teratasi. Bayangkan korupsi timah 300 triliun coba di belikan beras dibagikan orang miskin. Islam aja meninggikan orang miskin. Di riwayat hadist Orang miskin kan masuk surga lebih dulu, siapa yang tidak mengajurkan memberi orang miskin termasuk orang yang mendustakan agama (Qs. Al ma""un) dll. By. Abang cimol sekolahan",2025-05-14T01:31:41Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",3
C5TqR8OfoQk,@budiono93gepeng97,"Iaaa.. Begituu ga usah
Ngurusi orang lain di
Suruh vasektomi emang
Enk.. Nanti istri nya 
Selingkuh gimana mau
Nikah lagi tapi ibarat mandul
Ap.. Enj... Nyaa",2025-05-07T01:16:29Z,0,vasektomi bansos,Dedi Mulyadi Meluruskan Perihal Vasektomi jadi Syarat Dapat Bansos | AKIM tvOne,3
01VzjUUJjkk,@virginiabws1065,Jawa barat...sudah oleng..😀😀😀.di pimpin KDM😀😀😀😀🙏🙏.,2025-05-02T11:16:05Z,6,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",3
kdntbrfFoXI,@ririn_rrn,"Sbgai warga negara, kalo MISKIN HARUS TAHU DIRI yaa. Masa gak capek sih beranak pinak lalu mewariskan kemiskinan secara turun temurun? Kalimat 'banyak anak banyak rezeki"" itu sdh kuno dan tdk relevan lg dg zaman ini.",2025-05-08T03:50:46Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@MichailAgustusSolomonic,"Wah salah nih~ coba KDM pake strategi Worldcoin. Naikin insentif bansosnya bagi yang vasektomi bisa dapat 8jt per tahun(Sk berlaku). Saya yakin yang tadinya menolak berubah menjadi desak2an di rumkit bpjs karena tergiur fantasi ""bonus"" dari bansos vasektomi",2025-05-08T07:26:41Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
01VzjUUJjkk,@achmadfuhadi9370,Harusnya MUI Bikin Fatwa Haram bagi suami istri yang tidak bisa mengurus mendidik membiayai dan tanggung jawab anaknya.,2025-05-03T07:52:27Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
78rwe4E73vY,@theDyazzz,"Yang mulutnya ribut ngga setuju, bukan obyek penerima bansos dan bukan warga jawa barat..  Dikasih panggung sama tv yang memang stream income utamanya jualan pertengkaran.. besok bangkrut nangis2....",2025-05-08T06:22:20Z,2,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",1
kdntbrfFoXI,@ikancupang4526,Kenapa HAM tdk mengomentari ormas yg skg lg rusuh 🤣🤣,2025-05-08T00:58:40Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
FeYAg-udUWI,@pipintengara,"Kucing tetangga kelaparan tetap ku kasih makan, tanpa kuminta untuk dikebiri/sterilisasi.",2025-05-02T00:14:12Z,1,bansos syarat vasektomi,Dedi Mulyadi Usul Vasektomi Suami Jadi Syarat Terima Bansos di Jabar | Liputan 6,3
MX3EsyJNIAU,@JambiSHOP-p3s,"Pentingnya seorang pemimpin mendekat kepada ulama, untuk meminta nasehat supaya jangan jadi orang kebablasan kayak gini...panas dingin badan sy gregetan sama pengen aperkat aja, denger kebijakan konyol kayak gini...",2025-05-03T07:31:49Z,10,vasektomi dedi mulyadi,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos [Newsline],3
C5TqR8OfoQk,@Meega101,"terus aja program receh, malah yang penting di skip...mengatasi miskin yaa salah satunya banyakin lapangan pekerjaan dulu, katanya pro orang tua, banyak yang di phk dan nganggur tuh orang tua nya... ""KDM : kocak dedi mulyadi""",2025-05-07T01:17:28Z,0,vasektomi bansos,Dedi Mulyadi Meluruskan Perihal Vasektomi jadi Syarat Dapat Bansos | AKIM tvOne,3
jysHHJVOTlA,@aminatunsri9928,Jangan di terima mentah2 tiap info.... Pasti ada kriteria tertentu utk yg di suruh vasektomi.,2025-05-08T08:37:32Z,0,kritik vasektomi bansos,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos  #shorts,2
SCYRHwcEdM0,@iraandrianimufidah8205,"No, kalem atuh karek ge 3 bulan, ni geus hayang sagala 😂",2025-05-11T20:42:42Z,0,vasektomi bansos,"[FULL] Vasektomi Untuk Bansos, Solusi Atau Kontroversi? | HOTROOM",2
xEKAVRwwWIk,@YantiLibra-z8g,Bagai mana kasih pengecualian.. batas anak 3..,2025-05-08T00:55:49Z,0,vasektomi dedi mulyadi,Respons Warga Soal Ide Dedi Mulyadi Jadikan Vasektomi Syarat Bansos | AKIM tvOne,2
vOAEsi2PJew,@SabriJalar2,"Terus tar banyak perkosa,an kerna memperkosa juga gak bakal hamil jadi aman",2025-05-02T15:07:42Z,0,vasektomi bansos,"KB Pria Syarat Penerima Bansos, BKKBN: Kita Terus Edukasi, Vasektomi Tak Mengubah &#39;Keperkasaan&#39; Pria",3
MX3EsyJNIAU,@NurJaya-c3u,"Saya mnolak, bansos bansos ja, knpa hrs brsyrat, kdm blunder...",2025-05-01T16:01:00Z,2,vasektomi dedi mulyadi,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos [Newsline],3
78rwe4E73vY,@mimsyauqiy259,BANYAK ANAK BANYAK REZEKI DAN BERKAH UDAH TITIK TANPA KOMA,2025-05-11T14:02:12Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",3
9hftVfkxJjY,@Lemburkuring84,Yg ngeritik para elit😂😂,2025-05-04T06:33:44Z,2,bansos syarat vasektomi,Sederet Tokoh Kecam Dedi Mulyadi soal Usulan Vasektomi Syarat Bansos: Gak Boleh Bikin Aturan Sendiri,2
kdntbrfFoXI,@user-sv6cp6vh2u,"ayo dong komnas ham, lebih melek lagi perkembangan zaman, ini bukan zaman purba loh. segera upgrade diri. biar ngga ada statement b*d*h lagi yang keluar tanpa mengetahui dasar ilmu nya.",2025-05-08T12:13:09Z,1,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
78rwe4E73vY,@aldiseptian5652,"Pnting baget mengedukasi ibu2 kek ibu baju kuning ini😅😢, buuk gk ad sejarahnya bisa kaya klw ibu atau suami kerja banting tulang tp kerja ikut orang itu fakta yg sakit dan hrus dtrima",2025-05-06T17:07:13Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",1
FeYAg-udUWI,@damusdeshi622,"Hmm...apa ga mending dua2nya, bang? Nanti kalo si istri dpt benih dr cowo laen gimana? 😂",2025-04-29T13:55:49Z,1,bansos syarat vasektomi,Dedi Mulyadi Usul Vasektomi Suami Jadi Syarat Terima Bansos di Jabar | Liputan 6,2
01VzjUUJjkk,@lalaboo3897,"Miskin jangan sakit🤷
Miskin jangan punya anak🤷
Coba aturan ada jaman krisis ekonomi🤣",2025-05-14T06:27:59Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",2
9hftVfkxJjY,@Julia-k6y6p,"cak imin jangan ikut""an jadi tokoh jahanam dongs.. pikirin untuk kesejahteraan rakyat. udah tau masyarakat perlu bansos artinya masyarakat itu sudah tidak mampu mensejahterakan keluarganya sendiri. Dalam hal ini,  kalau suaminya ga mampu maksimal menafkahi keluarga minimal jangan mau enaknya sendiri nunggangin bininya ampe kebobolan mulu. saatnya laki harus dipaksa betul untuk ikut andil mengendalikan reproduksi. 🤪🤪🤪",2025-05-04T12:47:17Z,0,bansos syarat vasektomi,Sederet Tokoh Kecam Dedi Mulyadi soal Usulan Vasektomi Syarat Bansos: Gak Boleh Bikin Aturan Sendiri,1
78rwe4E73vY,@shadecloth8364,"saya sih setuju sama kebijakan yang masih di rencanakan KDM,, jaman sekrng bukan hal yang mudah untuk mendidik anak,dari sedi pendidikan, materi nya juga. saya percya juga klo setiap orng dapat rezeki..tpi kembali lagi kemampuan kita untuk melahirkan dan mendidik kedepannya yang harus di pikirkan😅",2025-05-06T16:49:28Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",1
3BqXnt1hWX8,@ArwinSusilo,"bansos 200 rebu aja, harus mandul",2025-05-03T12:16:27Z,1,bansos syarat vasektomi,Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Penerima Bansos - [Primetime News],3
h-nZhyDpDqA,@Rapunta-ra,Menelantarkan anak jg tidak di anjurkan pak 😁😁😁,2025-05-08T22:41:51Z,0,vasektomi bansos,MUI Tanggapi Polemik Vasektomi Sebagai Syarat Bansos | Kabar Utama Pagi tvOne,1
kdntbrfFoXI,@AGUNGPitak,"Jujur saya pribadi saja kurang setuju masalah bansos buat saya maaf kalau saya Salah ""bansos tidak sesuai dengan pancasila yaitu Sila kedua"", kemanusiaan yg adil Dan beradab adalah memberi kail bukan ikannya.",2025-05-08T11:36:56Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
C5TqR8OfoQk,@adem0622,"Permudahlah untuk pelatihan2 di dinas tenaga kerja di masing2 daerah, biar nambah keterampilan untuk usaha, atau kerja lain2, eh ini malah ada syarat umur, dll untuk pelatihan keterampilan kocak wkwkwkwk",2025-05-07T02:53:48Z,1,vasektomi bansos,Dedi Mulyadi Meluruskan Perihal Vasektomi jadi Syarat Dapat Bansos | AKIM tvOne,2
1-Frn0a5H1o,@dikaandika1299,bang yg anak nya otw 12 tuh kira kira kartu keluarga nya satu lembar apa dua lembar ya? soal nya setau saya kartu keluarga tuh colom nama nya cuman muat 10 doang😂,2025-05-17T01:35:21Z,1,vasektomi keluarga miskin,"KANG DEDI MULYADI PENDENGAR MUSMAS?! SEPAKAT WARGA MISKIN HARUS VASEKTOMI, DILARANG BERKEMBANG BIAK!",2
kdntbrfFoXI,@babadanjukladang7246,Saya gak habis pikir dengan pola pikir komnas ham,2025-05-10T16:16:16Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@RahmatAji-i8r,"Sy setuju ,karna bansos d tempat sy yg dpt orang mampu.yg miskin malah zonk bansos.biar tau rasa yg kaya dpt bansos",2025-05-08T01:25:49Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
MX3EsyJNIAU,@Chichi-rl5uu,"Gila aja ini org gubenur konten melawan kodrat
Vasektomi haram",2025-05-01T09:58:53Z,10,vasektomi dedi mulyadi,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos [Newsline],3
kdntbrfFoXI,@yadiparmadi4995,Hahaha tadinya mau mojokin KDM malah jadi bumerang,2025-05-08T08:25:07Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@Faisal-n1r,"Diskriminasi.???
Rata rata keluarga dibawah garis kemiskinan memiliki banyak anak",2025-05-09T05:59:12Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
01VzjUUJjkk,@hafifofficial4703,"Kalo gak dijawa barat buat aja aturan tidak boleh nikah jadi gak ada yang lahir ,, biar tidak ada kemiskinan,,",2025-05-07T15:40:31Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",3
kdntbrfFoXI,@jamilroberto3535,"Harus presiden,menteri,jenderal2,semua gubenur,bupati di vasektomi baru rakyat ikuti...lah ini yg koar2 vasektomi dia sendiri enggan di vasektomi..contohkan dulu baru rakyat ikut",2025-05-09T01:56:24Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,3
xEKAVRwwWIk,@muhammadhanif3083,Kali ini saya kurang setuju dengan kebijakan kdm yang ini ..karna vasektomi itu hukumnya haram ..fatwa mui sudah jelas,2025-05-02T13:56:11Z,4,vasektomi dedi mulyadi,Respons Warga Soal Ide Dedi Mulyadi Jadikan Vasektomi Syarat Bansos | AKIM tvOne,3
kdntbrfFoXI,@heripradanadalimunthe7292,Saran bang Hotman kalo narasumber masih penjelasan jangan di potong potong. Apalagi penjelasan nya bagus ini. Oke sukses dan semangat terus ya....,2025-05-10T05:40:22Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
EJNMlD8KSH0,@fastiakbar9701,makin aneh aja wkwkkww,2025-04-29T04:47:52Z,0,vasektomi bansos,Dedi Mulyadi Usulkan Penerima Bansos Dengan Syarat Vasektomi,3
EJNMlD8KSH0,@FM-fi4uy,udah dianggap sama manusia sama kucing liar.,2025-04-29T05:40:17Z,1,vasektomi bansos,Dedi Mulyadi Usulkan Penerima Bansos Dengan Syarat Vasektomi,3
f0mCce_BNac,@aniskhairunnisakunis2980,"Saya selalu mengikuti konten Bpk KDM. Saya sangat kagum dg ide2 brilliant nya.
Tapi untuk masalah VASEKTOMI ini saya sangat tidak setuju karena Allah Swt sudah berfirman dlm alquran 
وَلَا تَقْتُلُوْٓا اَوْلَادَكُمْ خَشْيَةَ اِمْلَاقٍۗ نَحْنُ نَرْزُقُهُمْ وَاِيَّاكُمْۗ اِنَّ قَتْلَهُمْ كَانَ خِطْـًٔا كَبِيْرًا
Terjemahan
Dan janganlah kamu membunuh anak-anakmu karena takut miskin. Kamilah yang memberi rezeki kepada mereka dan kepadamu. Membunuh mereka itu sungguh suatu dosa yang besar.
Semoga Bp KDM menyadari kekhilafannya. Beliau juga manusia yang tidak luput dari khilaf dan dosa 
❤❤❤❤",2025-05-22T01:16:17Z,0,politik bansos vasektomi,Mensos kaji ide Dedi Mulyadi soal syarat vasektomi,3
kdntbrfFoXI,@MaulanaMaryam,Si hotman pa jengkel bnget d potong2 mulu ngomng orng setannnblo,2025-05-12T12:42:44Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
01VzjUUJjkk,@muhammadmanshur5570,"Dukung MUI seribu persen,, hidup harus sesuai aturan,,",2025-05-04T01:03:04Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",3
78rwe4E73vY,@aanansori9524,"Menurut setiap kebijakan jgn sampai berbenturan dgn syariat islam.. Indonesia miskin bukan krn banyak nya anak.. Tp jelas pemrintah yg dzolim terhadap rakayatnya, contoh SDA Indonesia sanagat melimpah kalau saja pemerintah jujur dan sungguh2 menciptakan kesejahteraan sudah sejak dlu Indonesia akan merasakanya, jd kasusnya bukan masalah byk anak tp krn pemerintah yg dzolim.. sDA Indonesia sangat melimpah seadanya pemerintah jujur,",2025-05-08T08:44:48Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",3
kdntbrfFoXI,@tahulegends,"untung pas dulu awal² ada KB bagi perempuan, belum ada Komnas HAM, kalau ada mungkin gaduhnya lebih tinggi lagi",2025-05-09T05:45:02Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
h-nZhyDpDqA,@blacksam5906,Makanya kalau ustad Kiayi suka banyak anaknya,2025-05-05T12:24:47Z,0,vasektomi bansos,MUI Tanggapi Polemik Vasektomi Sebagai Syarat Bansos | Kabar Utama Pagi tvOne,2
SCYRHwcEdM0,@niabanyu6993,KDM gubernur jabar the best 👍👍,2025-05-08T08:13:09Z,0,vasektomi bansos,"[FULL] Vasektomi Untuk Bansos, Solusi Atau Kontroversi? | HOTROOM",2
1-Frn0a5H1o,@acilbetik171,Justru hiburan KDM adalah blusukan,2025-05-16T11:48:38Z,24,vasektomi keluarga miskin,"KANG DEDI MULYADI PENDENGAR MUSMAS?! SEPAKAT WARGA MISKIN HARUS VASEKTOMI, DILARANG BERKEMBANG BIAK!",2
9hftVfkxJjY,@Hudaya08,Coba Beliau berani Larang Kepala Keluarga Penerima Bansos berhenti Udud.... Sepertinya lebih bermanfaat buat keluarga penerima bansos,2025-05-05T11:00:19Z,0,bansos syarat vasektomi,Sederet Tokoh Kecam Dedi Mulyadi soal Usulan Vasektomi Syarat Bansos: Gak Boleh Bikin Aturan Sendiri,2
xEKAVRwwWIk,@RudiYamsah,"Sya sebagi warga jabar..kurang sependapt..dengan kebijakan bpk gubernur.....
Yg jadi pertanyaan dari saya apa sih penyebab ada y kemiskinan ..",2025-05-05T01:35:41Z,0,vasektomi dedi mulyadi,Respons Warga Soal Ide Dedi Mulyadi Jadikan Vasektomi Syarat Bansos | AKIM tvOne,3
kdntbrfFoXI,@yunadewanti7844,Vasektomi masih bisa crt ga si? 😅,2025-05-08T06:16:55Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@Nenoy11,Tuh dengerin Laki2,2025-05-08T04:50:47Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
1-Frn0a5H1o,@rantieee,"Menurut 'mereka', KB untuk wanita sangat dianjurkan
Tapi vasektomi bagi pria adalah HARAAMMMM",2025-05-16T12:00:29Z,1,vasektomi keluarga miskin,"KANG DEDI MULYADI PENDENGAR MUSMAS?! SEPAKAT WARGA MISKIN HARUS VASEKTOMI, DILARANG BERKEMBANG BIAK!",2
01VzjUUJjkk,@爱国者-s9b,"Menurutku langkahnya udah tepat lah. 

Jangan apa apa peremupuan terus yang di korbankan. MUI kemana ajah saat awal KB di bangun di era Soeharto.

Kalau di bilang diskriminasi jelas 😂😂😂😂.

Saya laki-laki. Tapi saya tahu bagaimana perasaan perempuan.

Setiap ada kebijakan kenapa harus perempuan saja?

Salah satunya KB.

Nasib perempuan buruk di mata MUI kali ya jaadi begini 😂",2025-05-02T14:57:13Z,7,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
78rwe4E73vY,@regulerfood,"Vaksetomi bnyak macam nya termasuk kondom,lah kali dah suami istri pke kondom di bilang haram?",2025-05-06T17:16:16Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",1
jmqObvr_oAU,@nazuaaureliaprayoga,"Ham hom ham hom emang program apa yang sudah dilakukan komnasham? Bacot doang, lagian kan itu opsi mau monggo ndak mau ya rapopo kan masih bisa dapet bantual program lain😊",2025-05-02T11:22:38Z,1,kritik vasektomi bansos,Komnas HAM Kritik Rencana Dedi Mulyadi Jadikan Vasektomi Syarat Terima Bansos: Langgar Hak Privasi,1
h-nZhyDpDqA,@keling-q3p,Protes dong ke presiden. Kan negara yang mengadakan KB,2025-05-05T03:54:46Z,0,vasektomi bansos,MUI Tanggapi Polemik Vasektomi Sebagai Syarat Bansos | Kabar Utama Pagi tvOne,2
jysHHJVOTlA,@asephendrawan3199,Maksud KDM bukan semua suami harus dipasektomi. Tetapi menganjurkan saja bilamana angka kelahiran kluarga tsb sudah melebihi ambang batas yg dianjurkan pemerintah.,2025-05-08T06:08:25Z,2,kritik vasektomi bansos,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos  #shorts,2
uVfeG1yLMHs,@rielr,PANTAS SAJA NEGARA INI ADA 60 JUTA WARGA MISKIN,2025-05-04T14:01:04Z,0,vasektomi jawa barat,"[HEADLINE NEWS, 04/05] Vasektomi Dianggap Haram Oleh MUI Jabar, Ini Tanggapan Gubernur Jabar",2
kdntbrfFoXI,@shauqiharfa7808,"Sebagai warga yg ga nerima bansos  , saia setuju  VASEKTOMI di berlakuan BAGI ORANG YG PENGEN BANSOS ....",2025-05-08T00:03:53Z,141,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
9hftVfkxJjY,@surferduper666,"Ayo KDM beri contoh dong, duluan di vasektomi😅",2025-05-04T10:47:32Z,1,bansos syarat vasektomi,Sederet Tokoh Kecam Dedi Mulyadi soal Usulan Vasektomi Syarat Bansos: Gak Boleh Bikin Aturan Sendiri,3
78rwe4E73vY,@HeriHeryantoDiaz,"Semua narasumber sepertinya tidak utuh mengikuti YouTube KDM, sehingga komentarnya selalu diawali barangkali........",2025-05-06T15:05:38Z,2,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",2
kdntbrfFoXI,@NQMQ77,Yang punya anak banyak berharap anak investasi di masa depan dapat menopang kehidupan orang tua nti setelah lanjut usia. Menurut saya itu sikap yang kurang bijak dari seorang laki laki.,2025-05-08T02:21:30Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@senosetianto1919,Yang koar2 antara ga mau indonesia maju atau ingin memelihara indonesia yang bisa mereka pergunakan,2025-05-08T04:30:08Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
9hftVfkxJjY,@Krismantio-j5v,"Kan kata Almarhum kh Zainuddin MZ "" dinegri ini banyak orang pinter,( pinter ngomong pinter kritik pinter nyalahin) yg sedikit itu orang pinter tapi bener.",2025-05-04T10:41:16Z,5,bansos syarat vasektomi,Sederet Tokoh Kecam Dedi Mulyadi soal Usulan Vasektomi Syarat Bansos: Gak Boleh Bikin Aturan Sendiri,2
tW-kXQBDbfI,@rakdjatdjeIata,Waduh bahaya nih melawan anjuran Nabi SAW,2025-05-04T07:05:03Z,2,vasektomi keluarga miskin,Respons Dedi Mulyadi Soal Fatwa MUI Jabar yang Haramkan Vasektomi sebagai Syarat Bansos,3
EJNMlD8KSH0,@multatuli1,Extreme kali wkwkwkwk,2025-04-29T03:26:23Z,8,vasektomi bansos,Dedi Mulyadi Usulkan Penerima Bansos Dengan Syarat Vasektomi,3
kdntbrfFoXI,@mariamaria-gm8iu,"sudah tau miskin,anak di perbanyak,giliran ga bisa beri makan & sekolah yg di salahkan pemerintah
di suruh kb saja susah nya minta ampun",2025-05-10T03:11:59Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@ngoelikkayu2149,Coba ibu ikut urus anak yg 11 kmren yg di temui pak deddy. bantu nafkahi. karena itu haknya.,2025-05-08T00:35:23Z,31,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@CRLWLNS,"Dr Boyke,, KDM,, the best !!!!
Si tolol Komnas HAm gak guna... Semua juga tau harus bukan karena keterpaksaan.. 
Makanya liat dulu maksud KDM, jangan artikan dengan cara yg berbeda",2025-05-08T03:57:17Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
01VzjUUJjkk,@anakjadul90an74,Orang bener pasti banyak yang ingin menjatuhkan,2025-05-02T22:04:57Z,11,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
SCYRHwcEdM0,@desert_rose237,Ohhh..ono dr si merah to..pantessss..🤣🤣🤣,2025-05-08T06:30:44Z,0,vasektomi bansos,"[FULL] Vasektomi Untuk Bansos, Solusi Atau Kontroversi? | HOTROOM",2
kdntbrfFoXI,@solmets7,"MUI udh menyatakan vasektomi it haram hukumnya, cm karena bansos menghalalkan yg haram 🤦🏻",2025-05-08T09:22:15Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,3
